Customer ID,Store Name,Transaction Date,Department,Product Name,Product Grouping,Department Type,Quantity,Unit_price,Total amount,Discount Amount,Final Amount,Sales Size,Loyalty Points,Discount Status,Unit Price Status,Quantity Status
6772,Megamart Westside,24-01-2024,Snacks & Candy,Pasta,Grains,Food,2,10,20,3,17,Medium Sales,0,Low Discount,Medium,Medium Order
6776,Supersave Central,26-11-2024,Household Items,Cheese,Dairy Product,General,1,28,28,6,23,Medium Sales,156,Medium Discount,Medium,Small Order
6780,Familyfood Express,09-02-2024,Snacks & Candy,Bread,Other Items,Food,1,26,26,3,23,Medium Sales,83,Low Discount,Medium,Small Order
6781,Familyfood Express,13-09-2023,Household Items,Tomatoes,Other Items,General,5,10,50,4,47,High Sales,226,Low Discount,Medium,Bulk Order
6793,Valueplus Market,15-06-2025,Beverages,Tomatoes,Other Items,Drinks,5,13,65,2,63,High Sales,317,Low Discount,Medium,Bulk Order
6802,Corner Grocery,01-10-2023,Canned Goods,Tomatoes,Other Items,General,3,4,12,2,11,Small Sales,350,Low Discount,Low,Medium Order
6807,Greengrocer Plaza,01-03-2024,Dairy,Pasta,Grains,Food,5,7,35,7,28,Medium Sales,361,Medium Discount,Low,Bulk Order
6813,Greengrocer Plaza,17-04-2025,Meat & Seafood,Chicken Breast,Meat,Non-Veg,2,14,28,3,25,Medium Sales,160,Low Discount,Medium,Medium Order
6816,Valueplus Market,14-12-2023,Dairy,Cheese,Dairy Product,Food,4,23,92,1,93,High Sales,488,Low Discount,Medium,Medium Order
6848,City Fresh Store,06-06-2025,Personal Care,Potatoes,Other Items,General,1,5,5,1,4,Small Sales,186,Low Discount,Low,Small Order
6862,City Fresh Store,17-01-2024,Canned Goods,Salmon,Meat,General,1,22,22,5,17,Medium Sales,466,Low Discount,Medium,Small Order
6869,Supersave Central,28-05-2025,Personal Care,Cheese,Dairy Product,General,2,9,18,3,15,Small Sales,491,Low Discount,Low,Medium Order
6870,Quickstop Market,27-03-2025,Bakery,Tomatoes,Other Items,Food,3,25,75,15,60,High Sales,277,Medium Discount,Medium,Medium Order
6873,Supersave Central,24-05-2024,Snacks & Candy,Carrots,Other Items,Food,1,17,17,3,15,Small Sales,257,Low Discount,Medium,Small Order
6876,Megamart Westside,23-09-2023,Dairy,Bananas,Other Items,Food,3,26,78,16,63,High Sales,332,Medium Discount,Medium,Medium Order
6881,Megamart Westside,26-10-2024,Bakery,Cereal,Other Items,Food,3,20,60,4,56,High Sales,363,Low Discount,Medium,Medium Order
6882,City Fresh Store,14-08-2023,Health & Wellness,Yogurt,Dairy Product,General,5,24,120,2,120,High Sales,314,Low Discount,Medium,Bulk Order
6886,Megamart Westside,02-04-2024,Frozen Foods,Carrots,Other Items,Food,5,5,25,5,22,Medium Sales,44,Low Discount,Low,Bulk Order
6890,Supersave Central,26-01-2025,Canned Goods,Eggs,Other Items,General,4,14,56,1,54,High Sales,407,Low Discount,Medium,Medium Order
6896,Corner Grocery,20-03-2025,Meat & Seafood,Potatoes,Other Items,Non-Veg,4,18,72,2,72,High Sales,351,Low Discount,Medium,Medium Order
6900,Valueplus Market,19-09-2023,Household Items,Yogurt,Dairy Product,General,1,21,21,4,17,Medium Sales,38,Low Discount,Medium,Small Order
6905,City Fresh Store,17-02-2024,Dairy,Cereal,Other Items,Food,3,19,57,8,48,High Sales,378,Medium Discount,Medium,Medium Order
6908,City Fresh Store,28-09-2023,Snacks & Candy,Potatoes,Other Items,Food,3,17,51,5,47,High Sales,216,Low Discount,Medium,Medium Order
6909,Familyfood Express,28-10-2023,Frozen Foods,Potatoes,Other Items,Food,4,24,96,3,93,High Sales,200,Low Discount,Medium,Medium Order
6912,Valueplus Market,10-10-2024,Canned Goods,Yogurt,Dairy Product,General,1,4,4,4,0,Small Sales,304,Low Discount,Low,Small Order
6922,City Fresh Store,05-09-2024,Household Items,Chicken Breast,Meat,General,1,29,29,3,26,Medium Sales,469,Low Discount,Medium,Small Order
6925,Familyfood Express,28-10-2024,Meat & Seafood,Cheese,Dairy Product,Non-Veg,4,15,60,2,58,High Sales,442,Low Discount,Medium,Medium Order
6927,Freshmart Downtown,02-12-2024,Health & Wellness,Milk,Dairy Product,General,2,9,18,3,15,Small Sales,402,Low Discount,Low,Medium Order
6928,Corner Grocery,14-10-2023,Bakery,Cereal,Other Items,Food,2,24,48,2,45,Medium Sales,166,Low Discount,Medium,Medium Order
6931,Supersave Central,08-09-2024,Meat & Seafood,Eggs,Other Items,Non-Veg,2,23,46,7,40,Medium Sales,26,Medium Discount,Medium,Medium Order
6940,Familyfood Express,02-04-2024,Dairy,Potatoes,Other Items,Food,3,6,18,0,19,Small Sales,345,No Discount,Low,Medium Order
6942,Freshmart Downtown,23-10-2023,Snacks & Candy,Carrots,Other Items,Food,1,8,8,2,7,Small Sales,30,Low Discount,Low,Small Order
6947,City Fresh Store,19-06-2025,Frozen Foods,Rice,Grains,Food,3,8,24,3,20,Medium Sales,369,Low Discount,Low,Medium Order
6963,Corner Grocery,30-05-2024,Health & Wellness,Eggs,Other Items,General,4,12,48,9,37,Medium Sales,222,Medium Discount,Medium,Medium Order
6977,Greengrocer Plaza,11-12-2023,Dairy,Onions,Other Items,Food,2,16,32,5,27,Medium Sales,67,Low Discount,Medium,Medium Order
6990,Familyfood Express,15-03-2025,Meat & Seafood,Yogurt,Dairy Product,Non-Veg,1,23,23,3,19,Medium Sales,414,Low Discount,Medium,Small Order
6992,Supersave Central,16-10-2023,Produce,Orange Juice,Other Items,General,5,8,40,0,40,Medium Sales,369,No Discount,Low,Bulk Order
6993,Greengrocer Plaza,16-04-2024,Canned Goods,Bananas,Other Items,General,5,27,135,3,130,High Sales,334,Low Discount,Medium,Bulk Order
6994,Familyfood Express,22-09-2024,Beverages,Tomatoes,Other Items,Drinks,3,28,84,0,84,High Sales,81,No Discount,Medium,Medium Order
7001,Quickstop Market,14-05-2024,Dairy,Chicken Breast,Meat,Food,1,17,17,3,13,Small Sales,146,Low Discount,Medium,Small Order
7010,Quickstop Market,01-10-2024,Produce,Eggs,Other Items,General,1,26,26,4,22,Medium Sales,358,Low Discount,Medium,Small Order
7012,Valueplus Market,11-06-2024,Beverages,Milk,Dairy Product,Drinks,1,25,25,0,25,Medium Sales,492,No Discount,Medium,Small Order
7018,Quickstop Market,02-10-2024,Produce,Salmon,Meat,General,1,3,3,0,3,Small Sales,338,No Discount,Low,Small Order
7022,Freshmart Downtown,04-11-2023,Canned Goods,Onions,Other Items,General,1,1,1,4,-3,Small Sales,286,Low Discount,Low,Small Order
7029,Corner Grocery,11-07-2024,Beverages,Carrots,Other Items,Drinks,3,28,84,4,81,High Sales,226,Low Discount,Medium,Medium Order
7033,Freshmart Downtown,08-11-2024,Health & Wellness,Rice,Grains,General,3,17,51,1,51,High Sales,291,Low Discount,Medium,Medium Order
7038,Corner Grocery,10-01-2025,Health & Wellness,Potatoes,Other Items,General,5,19,95,2,93,High Sales,302,Low Discount,Medium,Bulk Order
7043,Supersave Central,15-12-2023,Health & Wellness,Rice,Grains,General,2,26,52,4,49,High Sales,448,Low Discount,Medium,Medium Order
7044,Familyfood Express,04-08-2024,Household Items,Eggs,Other Items,General,5,8,40,0,42,Medium Sales,215,No Discount,Low,Bulk Order
7046,Familyfood Express,08-08-2024,Frozen Foods,Onions,Other Items,Food,1,23,23,4,19,Medium Sales,485,Low Discount,Medium,Small Order
7049,Quickstop Market,01-11-2024,Personal Care,Tomatoes,Other Items,General,5,15,75,11,63,High Sales,18,Medium Discount,Medium,Bulk Order
7065,Megamart Westside,08-05-2024,Frozen Foods,Apples,Other Items,Food,4,25,100,5,96,High Sales,360,Low Discount,Medium,Medium Order
7070,Familyfood Express,22-01-2024,Household Items,Eggs,Other Items,General,3,1,3,1,4,Small Sales,355,Low Discount,Low,Medium Order
7071,Freshmart Downtown,29-09-2023,Frozen Foods,Yogurt,Dairy Product,Food,1,28,28,2,26,Medium Sales,485,Low Discount,Medium,Small Order
7078,Valueplus Market,08-01-2025,Bakery,Eggs,Other Items,Food,1,21,21,3,17,Medium Sales,201,Low Discount,Medium,Small Order
7079,Familyfood Express,17-10-2023,Household Items,Tomatoes,Other Items,General,4,12,48,5,45,Medium Sales,112,Low Discount,Medium,Medium Order
7081,Quickstop Market,10-10-2024,Meat & Seafood,Bananas,Other Items,Non-Veg,3,24,72,0,72,High Sales,142,No Discount,Medium,Medium Order
7086,Freshmart Downtown,30-10-2023,Dairy,Rice,Grains,Food,1,28,28,4,24,Medium Sales,491,Low Discount,Medium,Small Order
7092,Megamart Westside,13-11-2023,Meat & Seafood,Orange Juice,Other Items,Non-Veg,3,17,51,8,43,High Sales,250,Medium Discount,Medium,Medium Order
7095,Valueplus Market,16-07-2024,Snacks & Candy,Bread,Other Items,Food,4,2,8,2,5,Small Sales,324,Low Discount,Low,Medium Order
7102,Corner Grocery,28-07-2024,Health & Wellness,Bananas,Other Items,General,3,23,69,10,59,High Sales,460,Medium Discount,Medium,Medium Order
7105,Valueplus Market,28-04-2025,Dairy,Salmon,Meat,Food,5,5,25,3,21,Medium Sales,416,Low Discount,Low,Bulk Order
7108,Supersave Central,19-07-2025,Produce,Pasta,Grains,General,3,13,39,2,37,Medium Sales,466,Low Discount,Medium,Medium Order
7112,Megamart Westside,17-06-2024,Personal Care,Carrots,Other Items,General,1,3,3,0,3,Small Sales,461,No Discount,Low,Small Order
7114,Corner Grocery,15-04-2025,Personal Care,Cheese,Dairy Product,General,3,22,66,10,57,High Sales,87,Medium Discount,Medium,Medium Order
7118,Megamart Westside,12-07-2024,Household Items,Pasta,Grains,General,1,4,4,0,4,Small Sales,492,No Discount,Low,Small Order
7121,Corner Grocery,24-06-2024,Canned Goods,Salmon,Meat,General,1,9,9,0,9,Small Sales,79,No Discount,Low,Small Order
7126,City Fresh Store,21-03-2025,Bakery,Salmon,Meat,Food,5,19,95,3,90,High Sales,194,Low Discount,Medium,Bulk Order
7129,Supersave Central,05-06-2024,Beverages,Yogurt,Dairy Product,Drinks,1,7,7,1,6,Small Sales,222,Low Discount,Low,Small Order
7149,Freshmart Downtown,10-06-2024,Household Items,Apples,Other Items,General,4,11,44,4,40,Medium Sales,109,Low Discount,Medium,Medium Order
7150,Familyfood Express,07-07-2024,Frozen Foods,Cheese,Dairy Product,Food,4,16,64,10,55,High Sales,425,Medium Discount,Medium,Medium Order
7161,Greengrocer Plaza,11-03-2024,Personal Care,Cheese,Dairy Product,General,3,6,18,2,17,Small Sales,443,Low Discount,Low,Medium Order
7163,Supersave Central,28-06-2024,Household Items,Pasta,Grains,General,3,26,78,2,76,High Sales,7,Low Discount,Medium,Medium Order
7164,Valueplus Market,27-05-2025,Canned Goods,Carrots,Other Items,General,4,6,24,3,19,Medium Sales,103,Low Discount,Low,Medium Order
7167,City Fresh Store,27-12-2023,Health & Wellness,Chicken Breast,Meat,General,5,16,80,0,81,High Sales,295,No Discount,Medium,Bulk Order
7171,Familyfood Express,18-12-2024,Frozen Foods,Apples,Other Items,Food,5,1,5,1,4,Small Sales,371,Low Discount,Low,Bulk Order
7172,Corner Grocery,04-12-2023,Beverages,Chicken Breast,Meat,Drinks,5,21,105,10,93,High Sales,337,Medium Discount,Medium,Bulk Order
7173,Familyfood Express,06-04-2024,Health & Wellness,Apples,Other Items,General,1,17,17,5,12,Small Sales,435,Low Discount,Medium,Small Order
7176,Megamart Westside,03-10-2023,Snacks & Candy,Ground Beef,Meat,Food,2,9,18,3,15,Small Sales,102,Low Discount,Low,Medium Order
7179,Freshmart Downtown,09-10-2024,Household Items,Cereal,Other Items,General,3,24,72,2,71,High Sales,302,Low Discount,Medium,Medium Order
7184,Megamart Westside,24-05-2024,Dairy,Apples,Other Items,Food,4,13,52,3,51,High Sales,90,Low Discount,Medium,Medium Order
7201,Familyfood Express,07-10-2023,Personal Care,Salmon,Meat,General,2,13,26,5,21,Medium Sales,142,Low Discount,Medium,Medium Order
7209,Familyfood Express,08-08-2023,Meat & Seafood,Yogurt,Dairy Product,Non-Veg,1,25,25,2,23,Medium Sales,283,Low Discount,Medium,Small Order
7211,Familyfood Express,14-01-2025,Dairy,Cereal,Other Items,Food,2,22,44,0,44,Medium Sales,331,No Discount,Medium,Medium Order
7223,City Fresh Store,22-10-2024,Meat & Seafood,Ground Beef,Meat,Non-Veg,5,9,45,0,43,Medium Sales,313,No Discount,Low,Bulk Order
7224,Greengrocer Plaza,22-04-2025,Produce,Salmon,Meat,General,5,6,30,4,24,Medium Sales,179,Low Discount,Low,Bulk Order
7225,Supersave Central,09-02-2025,Bakery,Bread,Other Items,Food,5,26,130,3,127,High Sales,383,Low Discount,Medium,Bulk Order
7227,Greengrocer Plaza,12-10-2023,Canned Goods,Bread,Other Items,General,2,22,44,2,42,Medium Sales,167,Low Discount,Medium,Medium Order
7229,Familyfood Express,29-11-2023,Personal Care,Tomatoes,Other Items,General,1,5,5,0,5,Small Sales,385,No Discount,Low,Small Order
7232,Quickstop Market,11-08-2024,Health & Wellness,Potatoes,Other Items,General,5,24,120,18,101,High Sales,166,Medium Discount,Medium,Bulk Order
7237,Valueplus Market,16-12-2023,Dairy,Salmon,Meat,Food,2,18,36,7,28,Medium Sales,12,Medium Discount,Medium,Medium Order
7242,Freshmart Downtown,06-05-2025,Canned Goods,Onions,Other Items,General,4,25,100,2,97,High Sales,406,Low Discount,Medium,Medium Order
7244,Corner Grocery,08-04-2025,Bakery,Apples,Other Items,Food,1,7,7,5,2,Small Sales,461,Low Discount,Low,Small Order
7246,Greengrocer Plaza,01-06-2024,Personal Care,Pasta,Grains,General,4,29,116,18,99,High Sales,114,Medium Discount,Medium,Medium Order
7252,Megamart Westside,11-11-2024,Personal Care,Salmon,Meat,General,4,3,12,1,10,Small Sales,426,Low Discount,Low,Medium Order
7256,Valueplus Market,31-08-2024,Meat & Seafood,Bananas,Other Items,Non-Veg,5,26,130,26,104,High Sales,295,High Discount,Medium,Bulk Order
7266,City Fresh Store,20-07-2024,Health & Wellness,Salmon,Meat,General,4,13,52,5,47,High Sales,180,Low Discount,Medium,Medium Order
7267,Supersave Central,30-11-2024,Beverages,Cereal,Other Items,Drinks,3,7,21,4,18,Medium Sales,293,Low Discount,Low,Medium Order
7270,City Fresh Store,29-03-2025,Dairy,Cereal,Other Items,Food,1,4,4,0,3,Small Sales,206,No Discount,Low,Small Order
7272,Quickstop Market,20-10-2024,Dairy,Eggs,Other Items,Food,3,29,87,3,82,High Sales,347,Low Discount,Medium,Medium Order
7274,Supersave Central,04-02-2024,Beverages,Orange Juice,Other Items,Drinks,1,7,7,2,5,Small Sales,249,Low Discount,Low,Small Order
7276,Supersave Central,15-10-2023,Snacks & Candy,Yogurt,Dairy Product,Food,4,10,40,6,34,Medium Sales,356,Medium Discount,Medium,Medium Order
7286,Greengrocer Plaza,30-06-2024,Health & Wellness,Yogurt,Dairy Product,General,3,15,45,0,46,Medium Sales,291,No Discount,Medium,Medium Order
7288,Greengrocer Plaza,15-03-2025,Meat & Seafood,Milk,Dairy Product,Non-Veg,4,2,8,1,5,Small Sales,85,Low Discount,Low,Medium Order
7290,City Fresh Store,16-10-2024,Dairy,Apples,Other Items,Food,4,1,4,0,4,Small Sales,457,No Discount,Low,Medium Order
7291,Supersave Central,24-08-2024,Health & Wellness,Cheese,Dairy Product,General,5,15,75,0,77,High Sales,497,No Discount,Medium,Bulk Order
7293,Supersave Central,08-06-2025,Produce,Cheese,Dairy Product,General,5,4,20,4,17,Medium Sales,167,Low Discount,Low,Bulk Order
7302,Familyfood Express,30-05-2025,Household Items,Onions,Other Items,General,2,29,58,9,50,High Sales,145,Medium Discount,Medium,Medium Order
7311,Freshmart Downtown,05-07-2025,Household Items,Potatoes,Other Items,General,3,29,87,0,87,High Sales,400,No Discount,Medium,Medium Order
7322,Greengrocer Plaza,02-11-2023,Meat & Seafood,Onions,Other Items,Non-Veg,3,6,18,0,18,Small Sales,378,No Discount,Low,Medium Order
7329,Supersave Central,01-09-2024,Frozen Foods,Salmon,Meat,Food,2,8,16,1,15,Small Sales,308,Low Discount,Low,Medium Order
7333,Megamart Westside,14-03-2024,Meat & Seafood,Salmon,Meat,Non-Veg,5,16,80,16,65,High Sales,496,Medium Discount,Medium,Bulk Order
7334,Corner Grocery,26-04-2024,Health & Wellness,Onions,Other Items,General,3,22,66,4,61,High Sales,160,Low Discount,Medium,Medium Order
7337,Freshmart Downtown,05-06-2025,Health & Wellness,Carrots,Other Items,General,2,23,46,3,43,Medium Sales,371,Low Discount,Medium,Medium Order
7338,Quickstop Market,22-05-2024,Household Items,Bread,Other Items,General,5,1,5,1,6,Small Sales,379,Low Discount,Low,Bulk Order
7353,Corner Grocery,03-04-2025,Bakery,Rice,Grains,Food,3,13,39,6,34,Medium Sales,380,Medium Discount,Medium,Medium Order
7363,Quickstop Market,11-02-2024,Dairy,Onions,Other Items,Food,1,11,11,1,10,Small Sales,108,Low Discount,Medium,Small Order
7364,City Fresh Store,26-06-2024,Health & Wellness,Apples,Other Items,General,5,15,75,4,71,High Sales,247,Low Discount,Medium,Bulk Order
7367,Corner Grocery,24-07-2024,Produce,Rice,Grains,General,5,2,10,2,9,Small Sales,276,Low Discount,Low,Bulk Order
7375,Corner Grocery,13-01-2025,Personal Care,Eggs,Other Items,General,5,15,75,15,61,High Sales,451,Medium Discount,Medium,Bulk Order
7383,Familyfood Express,08-04-2024,Health & Wellness,Orange Juice,Other Items,General,4,16,64,10,56,High Sales,488,Medium Discount,Medium,Medium Order
7389,City Fresh Store,30-05-2025,Meat & Seafood,Rice,Grains,Non-Veg,2,8,16,2,15,Small Sales,78,Low Discount,Low,Medium Order
7396,Familyfood Express,28-02-2024,Canned Goods,Eggs,Other Items,General,5,1,5,1,4,Small Sales,439,Low Discount,Low,Bulk Order
7418,Quickstop Market,23-03-2024,Bakery,Pasta,Grains,Food,4,21,84,8,76,High Sales,212,Medium Discount,Medium,Medium Order
7421,Megamart Westside,15-11-2023,Produce,Bread,Other Items,General,2,26,52,2,49,High Sales,482,Low Discount,Medium,Medium Order
7431,Quickstop Market,04-11-2024,Personal Care,Chicken Breast,Meat,General,5,20,100,10,89,High Sales,273,Medium Discount,Medium,Bulk Order
7434,Familyfood Express,21-08-2024,Health & Wellness,Bread,Other Items,General,1,22,22,4,17,Medium Sales,144,Low Discount,Medium,Small Order
7437,Megamart Westside,16-05-2024,Snacks & Candy,Yogurt,Dairy Product,Food,5,17,85,9,77,High Sales,471,Medium Discount,Medium,Bulk Order
7438,Valueplus Market,27-11-2024,Produce,Eggs,Other Items,General,4,24,96,19,77,High Sales,154,Medium Discount,Medium,Medium Order
7439,City Fresh Store,20-09-2024,Snacks & Candy,Tomatoes,Other Items,Food,1,28,28,2,26,Medium Sales,400,Low Discount,Medium,Small Order
7442,City Fresh Store,02-09-2024,Canned Goods,Eggs,Other Items,General,3,10,30,4,26,Medium Sales,402,Low Discount,Medium,Medium Order
7455,Valueplus Market,08-11-2024,Meat & Seafood,Orange Juice,Other Items,Non-Veg,3,7,21,0,20,Medium Sales,58,No Discount,Low,Medium Order
7461,Corner Grocery,04-10-2023,Produce,Milk,Dairy Product,General,4,14,56,11,43,High Sales,238,Medium Discount,Medium,Medium Order
7464,Valueplus Market,17-08-2023,Snacks & Candy,Yogurt,Dairy Product,Food,5,21,105,2,102,High Sales,392,Low Discount,Medium,Bulk Order
7471,Quickstop Market,26-08-2024,Frozen Foods,Rice,Grains,Food,5,16,80,16,64,High Sales,160,Medium Discount,Medium,Bulk Order
7483,Freshmart Downtown,21-04-2024,Frozen Foods,Yogurt,Dairy Product,Food,2,21,42,6,36,Medium Sales,275,Medium Discount,Medium,Medium Order
7484,Supersave Central,07-03-2024,Snacks & Candy,Chicken Breast,Meat,Food,1,3,3,1,2,Small Sales,449,Low Discount,Low,Small Order
7492,Corner Grocery,08-09-2024,Personal Care,Milk,Dairy Product,General,3,18,54,11,43,High Sales,357,Medium Discount,Medium,Medium Order
7493,Supersave Central,04-12-2024,Canned Goods,Bananas,Other Items,General,1,6,6,3,3,Small Sales,158,Low Discount,Low,Small Order
7499,Megamart Westside,29-03-2025,Snacks & Candy,Cereal,Other Items,Food,2,29,58,6,52,High Sales,21,Medium Discount,Medium,Medium Order
7502,City Fresh Store,07-10-2023,Frozen Foods,Orange Juice,Other Items,Food,5,9,45,5,43,Medium Sales,334,Low Discount,Low,Bulk Order
7504,Supersave Central,10-04-2025,Frozen Foods,Potatoes,Other Items,Food,3,11,33,0,32,Medium Sales,57,No Discount,Medium,Medium Order
7505,Familyfood Express,06-06-2025,Produce,Apples,Other Items,General,3,3,9,1,8,Small Sales,140,Low Discount,Low,Medium Order
7511,Quickstop Market,24-05-2025,Personal Care,Orange Juice,Other Items,General,4,1,4,0,4,Small Sales,326,No Discount,Low,Medium Order
7512,City Fresh Store,23-12-2024,Snacks & Candy,Orange Juice,Other Items,Food,5,24,120,12,109,High Sales,464,Medium Discount,Medium,Bulk Order
7520,Quickstop Market,03-09-2024,Meat & Seafood,Orange Juice,Other Items,Non-Veg,1,14,14,3,11,Small Sales,153,Low Discount,Medium,Small Order
7523,Corner Grocery,08-03-2024,Personal Care,Chicken Breast,Meat,General,3,15,45,9,36,Medium Sales,305,Medium Discount,Medium,Medium Order
7524,Greengrocer Plaza,01-05-2025,Household Items,Ground Beef,Meat,General,1,17,17,3,15,Small Sales,249,Low Discount,Medium,Small Order
